Gene ID	Gene Name	pValue	CEU	FIN	GBR	TSI	YRI	Variance
ENSG00000101746	NOL4	2e-08	1.22916839236182	0.233163876251656	0.348870575313098	0.35267161831847	0.295602268290225	0.172220955516535
ENSG00000136158	SPRY2	3e-14	2.55182021609853	1.56302964529421	2.17537170934038	1.72434514559757	2.31151617750151	0.169491448773619
ENSG00000159217	IGF2BP1	8e-27	1.51248583939466	0.566020937067696	0.690488423682034	0.750996211764188	1.27430551816881	0.168890157944253
ENSG00000131724	IL13RA1	2e-16	1.75430020517148	0.83273014990164	0.786151428952542	0.876160437032344	1.15798838167461	0.162448033932097
ENSG00000123095	BHLHE41	2e-09	1.59542683588195	1.72246602447109	1.73681210780605	1.5983447126419	2.53493453193545	0.156395103715383
ENSG00000241106	HLA-DOB	7e-11	4.15220125223128	3.40885485077541	3.20363436304909	3.19046193244501	3.50297702813996	0.154244637846021
ENSG00000137251	TINAG	8e-09	1.6256044852185	0.940621452921068	1.75693242814849	1.96634842840827	1.49021188973562	0.149155818392691
ENSG00000133687	TMTC1	1e-22	1.46077616210916	0.701658725430254	1.02434986141575	0.939495261040446	1.62959110387423	0.14692316419712
ENSG00000168016	TRANK1	2e-08	2.10875420358029	2.38259445002805	2.87377132102665	2.60039254129076	3.07308847749235	0.14676329904036
ENSG00000106624	AEBP1	2e-12	1.00614474022091	0.709717531729103	1.5793239625614	1.15450994905562	0.660793913680802	0.139102600962715
ENSG00000168916	ZNF608	6e-06	2.20128917235165	1.91918951678385	1.71172920547982	1.54245777220662	2.46883223045842	0.138599421244138
ENSG00000163600	ICOS	2e-16	0.959199468874561	0.553137054865759	1.44701670380991	0.562809358482606	1.01933479131545	0.137659917187287
ENSG00000104490	NCALD	5e-19	3.73275821026326	2.98856510493772	2.9027920273949	2.95869302584309	3.44610750610809	0.133874834803072
ENSG00000166002	SMCO4	2e-08	4.40059798057505	3.46081152791599	3.631525387864	3.85101014509215	4.03898062317209	0.133634452257277
ENSG00000029534	ANK1	8e-79	1.68054693581212	1.02260142893713	1.86537132617025	1.54777353002937	1.94422674688149	0.132696495905123
ENSG00000153064	BANK1	1e-08	1.68449817427207	2.04779551109638	1.8636854422029	1.11937442064315	1.43535890062074	0.132688891083315
ENSG00000252101	RNU6-758P	2e-12	1.58496250072116	1.58496250072116	1.03562390973072	0.925999418556223	0.84799690655495	0.130577642482466
ENSG00000111052	LIN7A	3e-09	3.14630430510378	2.24712801492443	2.62033683082304	2.304762240181	2.64580008637363	0.128097288086994
ENSG00000124097	HMGB1P1	2e-06	1.54731521380329	0.801454320617919	1.04390282187681	0.680119733761496	0.741574847418796	0.125779201316444
ENSG00000152804	HHEX	1e-71	1.26303440583379	0.618832701737962	0.446100506964172	0.488033322984723	0.992518418630548	0.124880220950662
ENSG00000101096	NFATC2	7e-10	2.41226041460827	2.49353947295756	2.01298701684648	2.6229807164368	2.9832882728959	0.123371967696554
ENSG00000154217	PITPNC1	2e-08	2.73466496096657	2.82246181444781	2.5206228596706	2.38208707747756	1.93323312068791	0.123078977173535
ENSG00000196586	MYO6	9e-12	3.54680967776198	3.28812538679662	3.85267891256709	3.93657461985837	4.18426246146358	0.121967023355973
ENSG00000198825	INPP5F	9e-15	1.79187130393148	1.18836760639578	0.887525270741587	1.00696394774976	1.17316337550886	0.12140295301718
ENSG00000177311	ZBTB38	9e-16	4.13606154957603	3.73734520080986	3.47745687525317	3.78614664398165	4.35873761901782	0.121030876211803
ENSG00000171105	INSR	4e-08	3.2353567539138	2.66854913099413	3.44963161464056	2.77825380265684	2.73712768562651	0.120564463102972
ENSG00000141668	CBLN2	6e-06	0.862238829130729	0.222392421336448	0.137503523749935	0.137503523749935	0.6959938131099	0.11750283457126
ENSG00000111885	MAN1A1	5e-08	3.93928858601096	4.78934487680268	4.63708729467479	4.51137009442252	4.70293142004007	0.114235100338956
ENSG00000275342	PRAG1	5e-08	3.3779017331407	2.85431068048715	3.1160673974408	2.89338308928023	3.65097104187679	0.113319532632614
ENSG00000224184	MIR3681HG	6e-06	1.59931779369823	1.03005723385618	0.912201386125459	0.786596361890807	0.793233813812951	0.113284827067027
ENSG00000275410	HNF1B	6e-61	3.31062776154238	3.31125835234415	3.84629058460455	3.96267837379427	3.9311093236889	0.110683106451754
ENSG00000136231	IGF2BP3	1e-11	2.47519893449561	1.83911094332336	2.12030958145566	1.97929764471627	2.62308823244304	0.109941307664722
ENSG00000196126	HLA-DRB1	1e-09	9.59592345341345	9.11749273450784	8.87984391089736	9.30860815542869	9.6769673305641	0.109586547553398
ENSG00000123080	CDKN2C	9e-16	3.67906242697845	3.29278174922785	3.58751820562491	3.57197685912668	4.19845883717929	0.10949365947796
ENSG00000204287	HLA-DRA	2e-11	11.6033614115467	10.9146998390424	10.760808404809	10.9276823972136	11.1844366019887	0.109301499958419
ENSG00000104332	SFRP1	5e-08	1.00212005187437	0.427193561584782	0.19068356160911	0.278366059589784	0.266566096804047	0.108565125787006
ENSG00000011028	MRC2	1e-09	1.1743915531242	0.773724144176324	0.349868484798788	0.55930895588265	0.989180776792834	0.108121332471171
ENSG00000105426	PTPRS	6e-06	1.63022111328887	1.149190895599	0.715241697703178	1.09482354620159	1.22356296504439	0.106822222695313
ENSG00000164742	ADCY1	3e-09	1.26234329442374	0.958403134427464	0.54299023024584	0.598344712641904	0.512562957107756	0.106262249083047
ENSG00000172164	SNTB1	1e-08	1.60219389272338	1.99085934614353	2.29027380415318	2.06817150264158	2.45794046083954	0.105855222838616
ENSG00000172264	MACROD2	8e-06	2.97883929487147	3.45528395394756	3.6253202383373	3.86043955801208	3.54621815999612	0.105284033779166
ENSG00000117322	CR2	7e-06	5.68573072030252	5.165277275809	5.37873296905531	4.80790884605784	5.1417340343278	0.104945039348636
ENSG00000172292	CERS6	1e-09	2.40931549913066	2.84588615995914	3.00956063830809	2.91411182290259	3.29740577575329	0.103430271506327
ENSG00000228789	HCG22	1e-17	1.92135169292291	1.81298453614429	1.7650784139091	1.62864400211457	1.11056525034596	0.101214696562781
ENSG00000204528	PSORS1C3	7e-20	1.25865596532322	1.4523949711933	0.974587580826986	0.833077486719211	0.67626740826589	0.099318029895174
ENSG00000158089	GALNT14	2e-07	1.27320621089109	0.421784331719429	0.7311832415722	0.828202363277975	0.904139984592484	0.0945804982151233
ENSG00000168734	PKIG	3e-18	3.83871909296694	3.40312417773534	3.55131965689352	3.00966309735072	3.30234369856896	0.093767339553197
ENSG00000204475	NCR3	9e-11	3.36411059746049	3.40885485077541	3.14063943981811	3.54432051622381	3.96721006488233	0.0937604983635199
ENSG00000150593	PDCD4	7e-11	5.97274314290314	5.86607504337265	6.20196747084645	5.70520502401248	5.38380135541625	0.093655539267714
ENSG00000136156	ITM2B	4e-06	2.41285595436529	2.90749791830361	3.05274146207197	3.07555103300718	3.17711154203558	0.0912853639391803
ENSG00000244405	ETV5	2e-12	2.5404681907282	2.01134497359401	2.01526675665331	2.09347294100444	2.63017507760476	0.0912824359507095
ENSG00000099282	TSPAN15	2e-11	1.65005752894304	0.941897045436432	1.22348827785772	1.1304349400803	0.89495397584082	0.0906365207302284
ENSG00000160867	FGFR4	2e-12	1.37334066775057	0.933175037310212	1.30130442276151	1.32997230853626	1.76986789007363	0.0882476798709142
ENSG00000244264	RN7SL597P	1e-11	0.341036917835067	1.02384674195437	0.722466024471091	0.443606651475615	0.341036917835067	0.0874873694250557
ENSG00000237541	HLA-DQA2	7e-33	6.47500290283	5.80363813505425	5.87094799088839	5.84688025893067	5.76369524698656	0.0871553855188537
ENSG00000077044	DGKD	4e-18	3.68202991868132	3.47453851102751	3.59896318003047	3.63201798654374	4.23248829907195	0.0866619423399269
ENSG00000122859	NEUROG3	3e-17	0.428966337910246	1.19333851464928	0.623376384326385	0.632857190825468	0.569280878488886	0.0859410987731088
ENSG00000018408	WWTR1	6e-11	0.871583726872566	0.359081093304828	0.465557721434139	0.54405455714095	1.05642765401681	0.0859309301089949
ENSG00000095397	WHRN	4e-10	0.902136241158034	0.365988150162065	0.279471295644467	0.23427541285237	0.210858940820931	0.0827632969445371
ENSG00000179344	HLA-DQB1	6e-24	6.34239219744708	5.99500838189599	5.6712210889459	5.75661012331248	6.21251687816678	0.0824139841795392
ENSG00000138814	PPP3CA	7e-09	2.48032194456145	2.87308788751778	3.24631104824267	2.83805171928052	3.06923100182284	0.0823130463813381
ENSG00000198369	SPRED2	2e-12	1.97803466850321	1.71970224002261	1.82738662687966	1.58444531303292	2.33162149109121	0.0822623876257359
ENSG00000158321	AUTS2	1e-19	1.77714510228809	1.08406426478847	1.16651033702955	1.1061393528406	1.26573355543475	0.0822137478853378
ENSG00000198873	GRK5	7e-09	2.4922053598013	2.89774994175205	3.2607944441359	2.89546941652869	2.68413790581199	0.0821374174994446
ENSG00000069667	RORA	1e-08	1.33077901246963	1.86768841798452	1.94565551491118	1.44838944784571	1.41847803057137	0.0798816478162972
ENSG00000157214	STEAP2	1e-13	1.11218527066157	0.356661926603941	0.656347133957922	0.689427702883809	0.893339892015704	0.0796314393687403
ENSG00000162594	IL23R	5e-06	1.23644962024283	1.88382657754123	1.27893378474714	1.44554445571711	1.2266502553396	0.0766496544241848
ENSG00000164756	SLC30A8	4e-67	0.263034405833794	0.799087306074004	0.20163386116965	0.263034405833794	0.678071905112638	0.07626731424557
ENSG00000138646	HERC5	2e-22	4.2905961538538	4.43997300903716	4.95122270224196	4.62449086490779	4.30069960147834	0.0759961794720851
ENSG00000082074	FYB1	4e-08	1.1187523494528	0.577112605500222	0.835613182099118	0.628031222613042	0.403449525003632	0.0752936754914067
ENSG00000130675	MNX1	6e-07	1.32825571485937	1.34003747543909	1.89621000267485	1.82934765039966	1.74343508949576	0.0746425801342696
ENSG00000196735	HLA-DQA1	7e-40	6.51318529870552	6.25171909260596	5.85002054616007	6.1026671609338	6.46274350769995	0.0738122900521575
ENSG00000069702	TGFBR3	4e-06	1.4679535206307	1.29989244313412	0.825655738800548	0.89819771947714	1.0384523283054	0.0737355016312923
ENSG00000103489	XYLT1	5e-09	1.57382194311596	1.61947479228396	1.18215130377557	1.01158797427521	1.53717040226424	0.0735929985761469
ENSG00000127418	FGFRL1	4e-07	1.35927126655708	1.91677832673921	1.44710081672658	1.46309364062335	1.18533204884055	0.0733466332129254
ENSG00000197381	ADARB1	6e-07	0.913288366806669	0.366657036907951	0.227844977371493	0.304511041809953	0.423807708906576	0.0731873740546296
ENSG00000165025	SYK	5e-06	4.81131293562629	5.05311133645956	5.20986811194225	5.30515465009526	5.52918924760265	0.072626222122985
ENSG00000219061	TRIM51FP	1e-08	0.869832707795422	0.137503523749935	0.424026282506099	0.328325866085513	0.466318004222537	0.0723859794028359
ENSG00000117586	TNFSF4	5e-07	3.49009048763041	3.08656925494683	2.9611109866064	2.76233738387452	3.12417941122073	0.0712738354883966
ENSG00000050820	BCAR1	2e-12	1.69628737197568	1.47890370358891	2.06526429571353	1.79533795728239	2.12269132956132	0.0708380597013456
ENSG00000138771	SHROOM3	1e-08	0.918190495345459	0.630733161223578	0.562839689823016	0.968291140272662	1.21631790692676	0.0707351142520342
ENSG00000130208	APOC1	2e-07	1.30759225384712	0.676131494543202	0.721024050297185	0.839162249180188	1.04200752652158	0.0676679868248662
ENSG00000232629	HLA-DQB2	3e-09	5.18856439235102	4.51869072450432	4.62744366785998	4.87081303998505	4.71862931823191	0.0675944111222118
ENSG00000203756	TMEM244	1e-08	0.874469117916141	0.443606651475615	0.286881147788162	0.245756414401958	0.296981737757132	0.0674648594967575
ENSG00000127838	PNKD	5e-08	3.53659947915976	2.9179844254921	3.06012099243757	2.96665274281156	3.30726477795402	0.0673546772431218
ENSG00000163071	SPATA18	8e-11	1.53932927191533	1.1011546329475	0.938866349248539	1.04279493974079	0.893209483438554	0.0662407947948651
ENSG00000182732	RGS6	1e-09	0.8573956045572	0.344053756958655	0.249148879578844	0.279713146980424	0.282439805006387	0.0658383973955737
ENSG00000111275	ALDH2	1e-14	1.58125853195774	1.40627886450071	1.81827620843495	1.83457639079263	2.07193231738702	0.0654473009758721
ENSG00000100298	APOBEC3H	7e-07	3.37942597526969	2.83315641524405	3.11252269039739	3.11726605216975	2.73615486357961	0.0653633712613221
ENSG00000141655	TNFRSF11A	2e-21	1.43414632222655	1.15874520231225	1.49471518180462	1.85229960894164	1.62019098903214	0.0646645060580683
ENSG00000188404	SELL	1e-23	5.61017306351844	5.8421849062207	6.1176154722864	6.25728644795382	5.86105204523736	0.0641942510100163
ENSG00000152270	PDE3B	3e-08	0.417255324528663	0.551820216098526	0.963871834533129	0.993002273875181	0.785550551739256	0.0639382268344308
ENSG00000105717	PBX4	3e-11	1.73061009912638	1.20097343770154	1.05422039099789	1.31944390134909	1.33290903695167	0.0633206349481729
ENSG00000146242	TPBG	2e-08	0.818110407622725	0.295044800736415	0.20083964422645	0.377157615607755	0.613307126415118	0.063244832470279
ENSG00000134824	FADS2	2e-11	5.14146153731862	4.81438851391213	4.96504740116558	4.95169206563227	5.46678107437284	0.0632171056479341
ENSG00000111245	MYL2	9e-13	1.21274225130273	0.707199267817781	0.61248356348506	0.720563987226717	0.614780788770672	0.0628124575355545
ENSG00000100393	EP300	4e-08	3.0582593979724	3.31125835234415	3.20363436304909	3.18364872006152	3.7116186422341	0.0626549165563983
ENSG00000163975	MELTF	2e-08	2.81368254202961	2.14438990933517	2.49525969777292	2.30946412932131	2.37913495229384	0.0625368433230696
ENSG00000253161	LINC01605	2e-11	0.59978714816458	0.523709538793666	0.290392521454255	0.396433531250992	0.939564146138026	0.061477218277752
ENSG00000164626	KCNK5	4e-09	1.98445914910422	1.4182609764292	1.7874858163215	1.48093943617793	1.87417100963098	0.0614650022972271
ENSG00000185920	PTCH1	4e-08	1.25897618925944	0.971628255723328	0.927614074618318	1.12048037590762	1.53717040226424	0.0607630911269669
ENSG00000153094	BCL2L11	2e-13	2.4437814988761	2.639597757298	2.38499036263706	2.87023212502967	2.93153433327833	0.0601367655358671
ENSG00000163686	ABHD6	1e-14	2.85809032747887	2.61996895054907	2.38499036263706	2.38268212596646	2.88840122404165	0.0600106282122318
ENSG00000074370	ATP2A3	5e-06	4.26121668089832	4.43155258606186	4.60591289587805	4.56347307774694	4.92247583050045	0.0598079382748891
ENSG00000172817	CYP7B1	1e-08	2.97114309060204	2.66424328950637	3.35230174393088	3.03486698681677	3.00707452576027	0.0596929953123645
ENSG00000179715	PCED1B	9e-06	2.59348657302769	2.39938699610355	2.36427438559696	2.45236303496766	2.96097811117082	0.0593553467432962
ENSG00000075420	FNDC3B	6e-06	1.56955518942291	2.1433590446676	2.13889810582169	2.02117402310441	2.10847747034162	0.0593185543432491
ENSG00000143494	VASH2	3e-08	3.23703919730085	3.05585323473352	2.84842317189736	2.6990070516471	2.66356210175961	0.0592109618088096
ENSG00000120833	SOCS2	4e-08	1.81863484692361	1.83102382795124	2.19024498582191	1.58133828733621	1.61702370995345	0.0586503248919466
ENSG00000151474	FRMD4A	7e-22	2.15611920191728	1.70114045240933	1.71032284139683	1.87192841569057	2.20761213071018	0.0580509471638519
ENSG00000027697	IFNGR1	3e-08	5.48620515159383	5.180851377894	5.14498360160963	4.80901605642752	5.10687902030062	0.0580107433456823
ENSG00000100592	DAAM1	5e-06	2.26303440583379	2.29371122099256	2.84842317189736	2.48598075117048	2.34763380907984	0.0574679071603567
ENSG00000136634	IL10	5e-10	2.72030252237973	3.36383504662129	2.94724833322466	2.90502785159133	2.88752527074159	0.0572150346912674
ENSG00000160185	UBASH3A	2e-12	0.607231664562189	0.658000964729549	1.11995654216823	0.775537714548255	0.499571009490512	0.0568680059572517
ENSG00000264371	MIR4425	7e-14	1.18269229751619	0.867896463992655	0.941106310946431	1.47681369686553	1.10433665981474	0.0567258373428254
ENSG00000138083	SIX3	2e-14	1.388504932947	1.26699241940248	1.6228306863116	1.57886932773611	1.88799497448687	0.0566369185929539
ENSG00000112576	CCND3	3e-11	3.9516369784386	3.60880924267552	3.85267891256709	4.04580368961313	4.24792751344359	0.0558630204288532
ENSG00000116574	RHOU	2e-06	1.38167890233241	1.04173056452401	1.30067483730928	1.62211549913862	1.58953523051098	0.0557477600865683
ENSG00000137441	FGFBP2	7e-07	0.435095151620097	0.891553272541689	0.358191638874134	0.348250408067641	0.341630009329911	0.0556515542146115
ENSG00000135114	OASL	2e-08	2.32477895877871	2.56713550374928	2.9027920273949	2.76004920727925	2.8439386899806	0.0554600247111555
ENSG00000149948	HMGA2	5e-16	0.712341807197384	0.137503523749935	0.137503523749935	0.313660478903762	0.289506617194985	0.055373516961763
ENSG00000184384	MAML2	5e-08	2.62919647188153	2.36088172923194	2.87167590302446	2.35868664489748	2.77219408247719	0.0549274664798048
ENSG00000130508	PXDN	1e-05	1.14641824855768	0.573767914652664	1.10691520391651	0.887525270741587	0.814505841485603	0.054314589520903
ENSG00000108557	RAI1	2e-09	2.27651302652969	2.1672226919828	2.50069358382355	2.39747912789454	2.77456498693993	0.054291394605958
ENSG00000160999	SH2B2	9e-06	4.40284809027093	4.14353090660608	3.80406234921525	3.90482073149322	4.05759630133944	0.0535199055024772
ENSG00000147862	NFIB	2e-09	0.800230487624223	0.251538766995964	0.275634442613427	0.299309792225343	0.488326717676037	0.053246312484667
ENSG00000179399	GPC5	5e-08	1.30234369856896	0.84630855640218	1.302770158081	0.87953713849402	0.936434871222534	0.05273860291427
ENSG00000182379	NXPH4	7e-07	0.468843942974638	0.857548338042042	0.946710297358674	0.720431193328558	0.430928872048735	0.0526990248655386
ENSG00000185736	ADARB2	2e-22	0.742029908417487	0.372532770764308	0.900738368626923	0.431157164642121	0.456806149230474	0.0523745567078335
ENSG00000185339	TCN2	2e-07	2.68597710319798	2.45195721525389	2.71920674753663	2.77599075114827	3.08898768751822	0.0523273410703683
ENSG00000237886	NALT1	5e-17	1.39307216778205	1.05688506354165	1.17537170934038	0.922729853324788	0.802663226732882	0.0522020416157107
ENSG00000184164	CRELD2	1e-10	3.58892051428984	3.91597370037096	3.54869895673438	3.78839383297321	3.32516646895391	0.0520078951826793
ENSG00000185436	IFNLR1	3e-11	1.96591110942072	2.31888764056731	2.11783649029386	1.8681089531367	2.40690961839544	0.0519661415661231
ENSG00000173542	MOB1B	5e-16	2.41998332188365	2.52554141446161	3.01716379182591	2.60549943172385	2.59035575949137	0.0517679368759735
ENSG00000101057	MYBL2	7e-11	6.41627554538665	6.55523493097231	6.46012907818237	6.66587074389784	6.98472246534324	0.0515800865379291
ENSG00000216863	LY86-AS1	4e-06	1.80780781643925	1.69223923703923	2.11783649029386	2.11547721741994	1.64890488321231	0.0514558957608639
ENSG00000100284	TOM1	4e-09	2.79370155478385	2.56713550374928	2.3791018032746	2.32811992860163	2.21775352653293	0.0513536777828395
ENSG00000010818	HIVEP2	6e-09	2.29923821576964	2.48542682717024	2.63770396279313	2.32502733354625	2.84167918279847	0.0513133152449247
ENSG00000257718	CPNE8-AS1	1e-10	1.77760757866355	1.22974981412172	1.56383317263556	1.43754850073885	1.74101242722891	0.0509219556940437
ENSG00000162676	GFI1	3e-10	2.26995381977358	2.48488435863936	2.55915331437155	2.58496250072116	2.89058878327942	0.0499150156216137
ENSG00000155465	SLC7A7	2e-08	2.83205536268593	2.48813611442823	2.57469416526733	2.95869302584309	2.97547768086593	0.0497952237853754
ENSG00000232812	LINC01717	7e-09	0.137503523749935	0.137503523749935	0.263034405833794	0.263034405833794	0.678071905112638	0.0495986305450232
ENSG00000135862	LAMC1	4e-09	3.14146153731862	3.34003747543909	3.62780550172689	3.37373052512193	3.68413790581199	0.0495420159370057
ENSG00000089127	OAS1	5e-09	5.2554177266157	5.17959485723897	5.59547572740383	5.45307145385786	5.7001279525989	0.0484595880886111
ENSG00000111859	NEDD9	6e-10	3.02358682031762	3.1392282042194	3.45523976569047	3.14558980931359	3.52708158464066	0.0482501620363937
ENSG00000160179	ABCG1	2e-06	1.02202630633	1.51335775991803	1.43352773308251	1.45971364288624	1.13529136634095	0.0481102184086302
ENSG00000185518	SV2B	4e-08	0.811927651847428	0.413873566145208	0.3636383467722	0.254542944940154	0.326044203359594	0.0480111085279678
ENSG00000112137	PHACTR1	3e-19	3.75312489346421	3.51096191927738	3.31268988803202	3.19724312021026	3.56825077361706	0.0476554091762011
ENSG00000115165	CYTIP	3e-12	6.06039901365138	6.54307253352416	6.5126774313667	6.52894766475074	6.23162570111448	0.0476081780033897
ENSG00000135069	PSAT1	4e-08	4.83372418304655	5.38652054891872	4.96308053645617	5.21781441505742	5.16722079251393	0.0473020038874935
ENSG00000227674	LINC00355	9e-06	0.616671360448494	0.180572245641821	0.53605290024021	0.606178986630852	0.210566985939658	0.046874375433551
ENSG00000104044	OCA2	8e-07	0.638073837180719	0.137503523749935	0.153805336079035	0.137503523749935	0.20163386116965	0.0468590788767051
ENSG00000148655	LRMDA	5e-12	0.717600269299275	0.219730621612933	0.230412984264596	0.245186404500869	0.447579196548883	0.0461165609500399
ENSG00000087085	ACHE	5e-06	1.0831666011439	0.892494374532015	1.28650369301579	1.05763862586794	0.71902342345585	0.0456317635292061
ENSG00000184588	PDE4B	7e-09	2.174146496893	2.61996895054907	2.69807658077261	2.59012420583693	2.38224756416117	0.0453860625444533
ENSG00000215030	RPL13P12	5e-10	4.40209844357135	4.14008977190155	4.43409583509453	4.63763766703957	4.66892481186548	0.0453780098730934
ENSG00000184371	CSF1	1e-14	3.1197392442741	3.20986374681246	2.91708636271441	2.89755273102918	3.40231748176214	0.0444660692944303
ENSG00000172927	MYEOV	4e-07	0.808439247580944	0.709098800733262	0.453172628165615	0.775038700633532	1.04006608131582	0.0444258152690561
ENSG00000173334	TRIB1	3e-09	3.58628304547321	4.03098650605635	3.7133682327252	3.72879827329481	3.46824648337734	0.0442620227454334
ENSG00000144218	AFF3	1e-08	0.305808429524085	0.423717254971257	0.21364637887163	0.445477447122534	0.767654798237347	0.0441285684295395
ENSG00000260172	LINC01413	8e-10	0.153805336079035	0.343954401217361	0.20163386116965	0.250961573533219	0.678071905112638	0.043756299073117
ENSG00000081913	PHLPP1	7e-06	1.83516893420003	1.84292591700753	2.26559011073755	1.87658295718206	2.19315155329985	0.0437207318185726
ENSG00000030582	GRN	8e-06	6.47412934711864	6.03955401643086	5.97337678945632	6.08129014090528	6.3037807481771	0.043460068102822
ENSG00000197872	CYRIA	2e-09	0.997481474412674	0.52395806507178	0.605282485100752	0.49455783892237	0.538364912018498	0.0434053613875987
ENSG00000171700	RGS19	8e-10	4.32113518745279	4.05950101174866	4.51150033878014	4.4026224311705	4.60174992589311	0.0432898432971356
ENSG00000103647	CORO2B	2e-22	0.622930350920177	0.16115479181458	0.146841388329271	0.137503523749935	0.215506035751208	0.0428067939766245
ENSG00000170571	EMB	2e-08	2.62354789892456	2.70626879694329	2.96308053645617	2.90998983426741	3.13897641314881	0.0425361970821526
ENSG00000141956	PRDM15	5e-24	1.58496250072116	1.72016323860167	1.44371949867665	1.47987585825631	1.9505313237357	0.0424911644311705
ENSG00000103811	CTSH	1e-11	6.36833855984432	6.09548030885423	5.79690255764238	6.1632303488683	6.05613534421116	0.042434237588498
ENSG00000197728	RPS26	9e-06	5.37675749378854	5.25550073314839	5.22840935724278	5.24955952158243	5.71779192953482	0.0421430396193532
