IID	PRS_raw.V1	PRS_std_within	PRS_std_EUR.V1
HG00259	-0.350073974873797	0.00835948129711709	0.00835948129711734
HG00260	0.163799880940901	0.786119911671694	0.786119911671694
HG00261	-0.997042515786333	-0.970842953551786	-0.970842953551786
HG00262	0.712103714028395	1.61599094008209	1.61599094008209
HG00263	0.469988759020161	1.24954413708453	1.24954413708453
HG00264	-0.0666223533533136	0.437370322478419	0.43737032247842
HG00265	0.0121601728216447	0.556609569173872	0.556609569173872
HG00266	-0.01768424134279	0.511439331104438	0.511439331104438
HG00267	0.504958294672104	1.30247136969405	1.30247136969405
HG00268	-1.0108045619676	-0.991672141181515	-0.991672141181515
HG00269	-0.693540503882281	-0.51148536466685	-0.511485364666849
HG00271	-0.216539207971721	0.210467560158359	0.21046756015836
HG00272	-1.27755571879569	-1.39540642769938	-1.39540642769938
HG00273	-1.62368215581164	-1.9192771083565	-1.9192771083565
HG00274	1.34401937367691	2.57241047738172	2.57241047738172
HG00275	-0.537809853699986	-0.275783283041645	-0.275783283041645
HG00276	1.36130654894552	2.59857503260228	2.59857503260228
HG00277	-0.429793764084193	-0.112298335527108	-0.112298335527108
HG00278	0.272850112216468	0.951170057441158	0.951170057441158
HG00280	-1.11266331117789	-1.14583780601693	-1.14583780601693
HG00281	0.133720326673326	0.740593783405187	0.740593783405188
HG00282	0.0283859695402372	0.581167702451571	0.581167702451572
HG00284	1.34411649533767	2.57255747334933	2.57255747334933
HG00285	-0.0741564525591728	0.425967282268203	0.425967282268203
HG00288	0.038464182625138	0.596421320158765	0.596421320158766
HG00290	-0.270751187787034	0.128416425866327	0.128416425866327
HG00304	-0.469416097049676	-0.172267688688347	-0.172267688688346
HG00306	-0.536765518854322	-0.274202657154906	-0.274202657154906
HG00308	0.224370668522707	0.877795254335439	0.877795254335439
HG00309	0.588577246773494	1.42903066325986	1.42903066325986
HG00310	-0.402065693386569	-0.0703312341554103	-0.0703312341554101
HG00311	0.172093530757527	0.798672549985096	0.798672549985097
HG00313	-0.394869174511319	-0.059439129888422	-0.0594391298884217
HG00315	0.799410272234296	1.74813151410894	1.74813151410894
HG00318	-0.946509169435244	-0.894359519414084	-0.894359519414084
HG00319	0.54733118084227	1.36660375123285	1.36660375123285
HG00320	-0.384111882008137	-0.0431577091617815	-0.0431577091617812
HG00321	-0.144951813973232	0.318816801388753	0.318816801388753
HG00323	0.837502920406729	1.80578565257397	1.80578565257397
HG00324	-0.315858002684711	0.0601461774956952	0.0601461774956954
HG00325	0.849243769179515	1.82355570935183	1.82355570935183
HG00326	0.660965224624907	1.53859160739157	1.53859160739157
HG00327	-0.142717830309808	0.322197989351234	0.322197989351234
HG00328	0.331434433721018	1.03983883595752	1.03983883595752
HG00329	-1.61327788051327	-1.90352998765317	-1.90352998765317
HG00330	-0.218584463778966	0.207372016341779	0.207372016341779
HG00331	-0.431983666721002	-0.115612805796438	-0.115612805796438
HG00332	0.199525653534583	0.840191727066688	0.840191727066689
HG00334	-0.972399817704298	-0.933545637782554	-0.933545637782553
HG00335	0.816415475788572	1.77386929836343	1.77386929836343
HG00336	-0.405743816876882	-0.0758981624519701	-0.0758981624519698
HG00337	-0.564634152153939	-0.316382503402771	-0.316382503402771
HG00338	-0.932917242720532	-0.873787811685357	-0.873787811685356
HG00339	-0.468752851456034	-0.171263850543015	-0.171263850543015
HG00341	0.24455626581507	0.908346640944875	0.908346640944875
HG00342	-0.358885637121959	-0.00497718128047366	-0.00497718128047341
HG00343	-0.710882928315475	-0.537733540825792	-0.537733540825792
HG00344	-1.12416964591116	-1.16325292016006	-1.16325292016006
HG00345	0.935970583504854	1.95481882708284	1.95481882708284
HG00346	-1.8116782763657	-2.20381375480462	-2.20381375480462
HG00349	0.349968146054933	1.06789005498366	1.06789005498366
HG00350	-0.168625439956658	0.282986199529849	0.282986199529849
HG00351	-0.355592154051206	7.58449726576283e-06	7.58449726601488e-06
HG00353	-1.10092224219881	-1.12806741595155	-1.12806741595155
HG00355	0.0513028613980282	0.615852969025223	0.615852969025224
HG00356	0.311650122684759	1.00989480574055	1.00989480574055
HG00357	0.936534987902913	1.95567306670327	1.95567306670327
HG00358	1.174280379598	2.31550643061548	2.31550643061548
HG00360	0.27725894972406	0.957842938963647	0.957842938963647
HG00361	0.70723980020726	1.6086292896225	1.6086292896225
HG00362	0.57846054627184	1.41371879392247	1.41371879392247
HG00364	-1.77328605151043	-2.14570619983058	-2.14570619983058
HG00365	-0.181527216640895	0.263459050458176	0.263459050458176
HG00366	0.480990262575549	1.26619517710765	1.26619517710765
HG00367	-0.231227646017729	0.188236256177964	0.188236256177965
HG00368	0.0233460842482223	0.573539714941793	0.573539714941794
HG00369	-0.00826847176056311	0.525690324650257	0.525690324650257
HG00371	0.346703161056683	1.06294842172353	1.06294842172353
HG00372	-0.502638226670098	-0.222550180274875	-0.222550180274874
HG00373	-0.688242807635605	-0.503467174081387	-0.503467174081387
HG00375	0.869760958991618	1.85460896920884	1.85460896920884
HG00376	0.891830231250651	1.88801134314948	1.88801134314948
HG00378	-0.667967731681534	-0.472780359367073	-0.472780359367073
HG00379	0.288878593695822	0.975429549362321	0.975429549362321
HG00380	-0.787797927283063	-0.654146240211812	-0.654146240211812
HG00381	-0.491843269366838	-0.206211752968143	-0.206211752968142
HG00382	-0.339215228207313	0.0247944553380977	0.024794455338098
HG00383	-0.169524247317975	0.281625832988037	0.281625832988037
HG00384	-1.57488318470141	-1.84541869282697	-1.84541869282697
HG01334	-1.10374708865373	-1.13234288894879	-1.13234288894879
HG01500	-0.574433763317464	-0.331214450406503	-0.331214450406502
HG01501	-0.00882285410501829	0.524851253648811	0.524851253648811
HG01503	-0.678846392316876	-0.4892454736785	-0.4892454736785
HG01504	-0.43343119393155	-0.11780367301709	-0.117803673017089
HG01506	-0.00693365622855409	0.527710600036714	0.527710600036714
HG01507	0.603589016823954	1.45175133799942	1.45175133799942
HG01509	0.673133269009086	1.55700823499379	1.55700823499379
HG01510	-0.50040356762854	-0.219167970111358	-0.219167970111358
HG01512	-0.316208894432255	0.059615094403032	0.0596150944030322
HG01513	-0.568655317354866	-0.322468633572444	-0.322468633572444
HG01515	-1.38518712268196	-1.55830914411738	-1.55830914411738
HG01516	-1.64410057416736	-1.95018087524057	-1.95018087524057
HG01518	-0.884290568823618	-0.800190172128878	-0.800190172128878
HG01519	0.350827957741028	1.06919140063386	1.06919140063386
HG01521	-0.932571174588547	-0.873264029250765	-0.873264029250765
HG01522	-0.134082295858175	0.335268078276012	0.335268078276012
HG01524	-0.241209578560313	0.173128361385415	0.173128361385415
HG01525	-0.551905098136616	-0.297116774238405	-0.297116774238405
HG01527	-0.21819545817478	0.207960785672436	0.207960785672437
HG01528	-0.661785616411395	-0.463423579334928	-0.463423579334928
HG01530	-0.549226338390167	-0.293062406985249	-0.293062406985249
HG01531	-0.290896570723561	0.0979259046508947	0.097925904650895
HG01536	-1.13441521890264	-1.17875984110791	-1.17875984110791
HG01537	0.4648409867611	1.24175286005735	1.24175286005735
HG01602	-0.56849145490923	-0.322220623822974	-0.322220623822974
HG01603	-1.15881354045882	-1.21568728713232	-1.21568728713232
HG01605	0.0385131635784724	0.596495454008765	0.596495454008765
HG01606	0.015002970039394	0.560912211082048	0.560912211082048
HG01607	-0.410418432173884	-0.082973305045998	-0.0829733050459977
HG01608	-0.170517783632963	0.280122091898286	0.280122091898286
HG01610	-0.151662462516988	0.308660073545088	0.308660073545088
HG01612	-1.09192306994415	-1.11444695247282	-1.11444695247282
HG01613	-1.06416391474831	-1.07243280396605	-1.07243280396605
HG01615	0.346973261448632	1.06335722515789	1.06335722515789
HG01617	-0.349314677280905	0.009508696451668	0.00950869645166826
HG01618	-0.82762397056521	-0.714423913832961	-0.714423913832961
HG01619	-0.227073494234541	0.194523664735871	0.194523664735871
HG01620	-0.101890477234469	0.38399116940821	0.38399116940821
HG01623	0.313746651583748	1.0130679526137	1.0130679526137
HG01624	-0.241526732850186	0.172648340745728	0.172648340745728
HG01625	0.00250174650635235	0.541991308830944	0.541991308830945
HG01626	-0.478219763882206	-0.185592250012229	-0.185592250012229
HG01628	-0.274233026417457	0.123146579422399	0.123146579422399
HG01630	-0.234129363003505	0.183844437784899	0.1838444377849
HG01631	-0.134724737210052	0.334295727850566	0.334295727850567
HG01632	-1.2675894653775	-1.38032226363841	-1.38032226363841
HG01668	0.47988982442768	1.26452963752473	1.26452963752473
HG01669	-0.635363102413623	-0.423432469404058	-0.423432469404058
HG01670	-0.909700705959521	-0.838649025349508	-0.838649025349508
HG01672	0.4457024182663	1.21278617669559	1.21278617669559
HG01673	0.591193317596495	1.43299014932082	1.43299014932082
HG01675	0.079642830531673	0.658746193385199	0.6587461933852
HG01676	-1.77445316614639	-2.14747265588061	-2.14747265588061
HG01678	0.820018374135069	1.77932237159699	1.77932237159699
HG01679	-0.673739111486826	-0.481515481402233	-0.481515481402233
HG01680	-0.108126458898887	0.374552861293787	0.374552861293787
HG01682	-0.210335229139657	0.21985743121691	0.21985743121691
HG01684	-1.09567574340029	-1.12012671393427	-1.12012671393427
HG01685	0.0385805128992877	0.596597388824381	0.596597388824382
HG01686	-0.278647269422257	0.116465516549979	0.116465516549979
HG01694	-1.25579091994739	-1.3624648815831	-1.3624648815831
HG01695	0.00138258499511897	0.540297430987606	0.540297430987606
HG01697	-1.41622599980158	-1.60528723057525	-1.60528723057525
HG01699	0.177983737948279	0.807587520123851	0.807587520123851
HG01700	-0.703678303598696	-0.526829168172847	-0.526829168172847
HG01702	-0.482739588191491	-0.192433112726356	-0.192433112726355
HG01704	0.286927919111033	0.972477156498937	0.972477156498938
HG01705	0.505772725830595	1.30370403082512	1.30370403082512
HG01707	-0.609999572185869	-0.385044156858986	-0.385044156858985
HG01708	-0.634924257495534	-0.422768267074053	-0.422768267074053
HG01709	0.361892961342398	1.08593854950263	1.08593854950263
HG01710	-0.93192661817374	-0.872288477626747	-0.872288477626747
HG01746	-0.631983147666662	-0.41831682666626	-0.41831682666626
HG01747	-0.940501206746635	-0.885266323499381	-0.885266323499381
HG01756	-0.810202065107554	-0.688055441233378	-0.688055441233377
HG01757	-1.28034293619823	-1.39962494822153	-1.39962494822153
HG01761	-0.203467433680886	0.23025200469306	0.230252004693061
HG01762	0.184415240797864	0.817321754250859	0.817321754250859
HG01765	0.0320384880719735	0.586695877027977	0.586695877027977
HG01766	-0.804772616783598	-0.67983784071264	-0.679837840712639
HG01767	-0.773474251671181	-0.632467012941569	-0.632467012941569
HG01768	0.71169358041387	1.61537019300003	1.61537019300003
HG01770	-0.708307607926079	-0.533835731525427	-0.533835731525427
HG01771	0.372252660026727	1.10161820242932	1.10161820242932
HG01773	-0.573802684423745	-0.330259297334547	-0.330259297334546
HG01775	-1.28659245118746	-1.40908373934829	-1.40908373934829
HG01776	-0.502094067740598	-0.221726582657657	-0.221726582657656
HG01777	-0.639959587064714	-0.430389359387837	-0.430389359387837
HG01779	0.282326421265539	0.965512678924951	0.965512678924951
HG01781	-0.391437800132396	-0.0542456623019142	-0.054245662301914
HG01783	1.12656447861416	2.24328726775096	2.24328726775096
HG01784	-0.13172441857211	0.338836782213815	0.338836782213815
HG01785	-0.61704122329739	-0.395701865043733	-0.395701865043732
HG01786	-0.32317763475474	0.0490677384497085	0.0490677384497087
HG01789	0.559450235733573	1.38494623206026	1.38494623206027
HG01790	0.990689279484063	2.03763688846651	2.03763688846651
HG01791	0.140472523932975	0.750813396228869	0.750813396228869
HG02215	-0.798564535989142	-0.670441761235428	-0.670441761235428
HG02219	-0.435297333703446	-0.120628120409588	-0.120628120409588
HG02220	-0.176339874133024	0.271310218007896	0.271310218007897
HG02221	0.0919848176309032	0.677426087466902	0.677426087466902
HG02223	-0.885379877579005	-0.801838867108812	-0.801838867108812
HG02224	-0.277488761797532	0.118218945681666	0.118218945681666
HG02230	-0.551510438659387	-0.296519447635022	-0.296519447635022
HG02231	-1.05517859027643	-1.05883329943934	-1.05883329943934
HG02232	0.718425079084009	1.62555847801105	1.62555847801105
HG02233	0.42242537373546	1.17755581039597	1.17755581039597
HG02235	-0.2835552166961	0.109037220401485	0.109037220401486
HG02236	-0.48776519059264	-0.200039482737557	-0.200039482737556
HG02238	-0.249545103982886	0.160512343336043	0.160512343336043
HG02239	-0.363744757555197	-0.0123315768322873	-0.012331576832287
NA06984	-1.09282722901588	-1.11581541895696	-1.11581541895696
NA06985	-0.204943463887624	0.228017997502681	0.228017997502681
NA06986	-0.885979041923891	-0.802745716744126	-0.802745716744126
NA06989	-1.54476615954432	-1.79983585146866	-1.79983585146866
NA06994	-0.841560163000255	-0.735516676002928	-0.735516676002928
NA07000	-0.611948054065713	-0.387993231010737	-0.387993231010737
NA07037	-0.832995823315088	-0.722554342068175	-0.722554342068174
NA07048	-1.24694026851479	-1.34906920793786	-1.34906920793786
NA07051	-1.23724526658014	-1.33439558951605	-1.33439558951605
NA07056	-1.25830816392333	-1.36627479083598	-1.36627479083598
NA07347	-0.455132185864487	-0.150648645833536	-0.150648645833536
NA07357	0.809743063279725	1.7637704416775	1.7637704416775
NA10847	-0.855458322440044	-0.756551874320553	-0.756551874320553
NA10851	-0.0621014642070019	0.444212796848976	0.444212796848976
NA11829	0.496636848414235	1.28987666079881	1.28987666079881
NA11830	-0.731644987082733	-0.569157415731208	-0.569157415731208
NA11831	-1.26025532636887	-1.36922186799221	-1.36922186799221
NA11832	0.160617406565552	0.781303160222249	0.781303160222249
NA11840	-0.409801230075238	-0.0820391548368767	-0.0820391548368765
NA11843	-0.0771545182113843	0.421429637853002	0.421429637853003
NA11881	-0.968117507079197	-0.927064257737453	-0.927064257737453
NA11892	-0.48589232685987	-0.197204858468683	-0.197204858468683
NA11893	-0.104824208977932	0.379550895909996	0.379550895909997
NA11894	-2.14821346632138	-2.71316785253576	-2.71316785253576
NA11918	-0.674124667478278	-0.482099029661113	-0.482099029661113
NA11919	0.355895266459517	1.07686089415866	1.07686089415866
NA11920	-1.04901191292376	-1.04949988506629	-1.04949988506629
NA11930	-0.747912087093259	-0.593778062533866	-0.593778062533866
NA11931	-1.82095232380991	-2.21785024848864	-2.21785024848864
NA11932	0.290905207932155	0.978496878713324	0.978496878713324
NA11933	-0.968310581147945	-0.927356479980528	-0.927356479980528
NA11992	-1.12532293238906	-1.16499844696056	-1.16499844696056
NA11994	-1.24294031648877	-1.34301518441822	-1.34301518441822
NA11995	-0.944822597738709	-0.891806852619089	-0.891806852619088
NA12003	-0.54531483127893	-0.287142246969663	-0.287142246969663
NA12004	0.408855389527538	1.1570173131786	1.1570173131786
NA12005	-1.28783593194468	-1.41096577735811	-1.41096577735811
NA12006	-0.972266152673881	-0.933343332546731	-0.933343332546731
NA12043	-0.885476357475673	-0.801984891751057	-0.801984891751057
NA12044	-0.779864277396826	-0.642138470444701	-0.642138470444701
NA12045	-2.03784588648088	-2.54612386805429	-2.54612386805429
NA12046	-1.11688928502121	-1.15223391898891	-1.15223391898891
NA12058	-0.633427796384827	-0.420503337219514	-0.420503337219514
NA12144	-1.36890604199079	-1.53366733721859	-1.53366733721859
NA12154	-0.512459851193505	-0.237415445027822	-0.237415445027821
NA12155	-0.377747984754196	-0.0335257977285031	-0.0335257977285028
NA12156	-1.41802254718674	-1.60800634821796	-1.60800634821796
NA12234	0.671825079217842	1.55502825830586	1.55502825830586
NA12249	-1.25264233634542	-1.35769942463364	-1.35769942463364
NA12272	-0.26851533074678	0.131800449229663	0.131800449229663
NA12273	-0.401190918843878	-0.0690072418621561	-0.0690072418621559
NA12275	-0.57541400624348	-0.332698071632574	-0.332698071632573
NA12282	-0.0987936118833072	0.388678349542162	0.388678349542162
NA12283	-0.0641195847592156	0.441158322893011	0.441158322893011
NA12286	0.102067395803375	0.692686311839039	0.692686311839039
NA12287	-0.137653949317726	0.329862294929736	0.329862294929736
NA12340	-0.611939876285977	-0.387980853744575	-0.387980853744575
NA12341	-0.301326614868208	0.0821397821794461	0.0821397821794464
NA12342	-0.367078633253178	-0.017377477822067	-0.0173774778220667
NA12347	-0.0510752235826595	0.460901277020449	0.46090127702045
NA12348	-0.276711273037365	0.119395693605066	0.119395693605066
NA12383	-0.559561316641806	-0.308704644942972	-0.308704644942972
NA12399	-0.220336331159551	0.204720522959765	0.204720522959765
NA12400	-0.574306223824303	-0.331021416318529	-0.331021416318528
NA12413	-0.275571220840163	0.12112119000367	0.12112119000367
NA12414	-1.17358364689424	-1.23804219818278	-1.23804219818278
NA12489	-0.406732892972284	-0.077395152892188	-0.0773951528921877
NA12546	0.730474642087114	1.64379578119563	1.64379578119563
NA12716	-0.130208520237578	0.341131130773736	0.341131130773736
NA12717	-0.365385835249224	-0.0148153873611598	-0.0148153873611596
NA12718	-0.725991898147045	-0.560601329770004	-0.560601329770004
NA12748	-1.26300334886236	-1.37338106607756	-1.37338106607756
NA12749	-0.426331570681477	-0.107058222607436	-0.107058222607436
NA12750	-1.396771070426	-1.57584172741753	-1.57584172741753
NA12751	0.442925780066947	1.20858366805172	1.20858366805172
NA12760	0.652038384421587	1.52508062021085	1.52508062021085
NA12761	-0.656351699957524	-0.455199216192184	-0.455199216192183
NA12762	-1.37423852201133	-1.54173817388172	-1.54173817388172
NA12763	-1.2106177272603	-1.29409416883298	-1.29409416883298
NA12775	0.422898108041895	1.17827130512968	1.17827130512968
NA12776	-0.223970956688869	0.19921942987253	0.19921942987253
NA12777	0.160029023982726	0.780412629042922	0.780412629042923
NA12778	-0.0553265998560543	0.454466716860082	0.454466716860082
NA12812	-0.708035086259368	-0.533423263433523	-0.533423263433523
NA12813	-0.93378386510583	-0.875099465492483	-0.875099465492482
NA12814	0.148055737159407	0.762290771689547	0.762290771689547
NA12815	-2.28225610985994	-2.9160446148918	-2.9160446148918
NA12827	-0.482727587885847	-0.192414949975367	-0.192414949975367
NA12828	0.20332228678262	0.845938022729632	0.845938022729632
NA12829	0.183299301435749	0.815632753207646	0.815632753207646
NA12830	-1.03297333801037	-1.02522511649015	-1.02522511649015
NA12842	0.964400795786166	1.99784863661556	1.99784863661556
NA12843	-1.35150741395744	-1.50733409556009	-1.50733409556009
NA12872	-0.35615898369115	-0.000850325785040274	-0.000850325785040022
NA12873	0.979206212675255	2.02025699088624	2.02025699088624
NA12874	0.175686451966414	0.804110522581105	0.804110522581105
NA12878	-1.07301541096731	-1.08582975621579	-1.08582975621579
NA12889	0.443831825836242	1.20995499009796	1.20995499009796
NA12890	-0.218383872773348	0.207675615649457	0.207675615649457
NA20502	-0.398775167949118	-0.0653509448267531	-0.0653509448267529
NA20503	-1.58313757827829	-1.85791191587809	-1.85791191587809
NA20504	0.141942408188593	0.753038101374527	0.753038101374527
NA20505	-0.373995458152315	-0.0278462585345037	-0.0278462585345035
NA20506	0.0880522591994189	0.67147406577221	0.67147406577221
NA20507	0.590911871057475	1.43256417322019	1.43256417322019
NA20508	-0.737224819269762	-0.577602625842786	-0.577602625842786
NA20509	0.108712661326801	0.702744080910125	0.702744080910125
NA20510	-2.1288426076276	-2.68384959237536	-2.68384959237536
NA20511	0.913442807230795	1.92072249629653	1.92072249629653
NA20512	-0.505793465533359	-0.227325710122242	-0.227325710122242
NA20513	0.219513435249548	0.870443715045758	0.870443715045759
NA20514	0.203808009279717	0.846673175402043	0.846673175402043
NA20515	-0.636720094981494	-0.425486310267259	-0.425486310267259
NA20516	1.02377222852187	2.08770872689641	2.08770872689641
NA20517	-0.0105400301972593	0.522252266365418	0.522252266365418
NA20518	-0.35209697045477	0.00529762886796596	0.00529762886796621
NA20519	-0.659644618723872	-0.460183127881645	-0.460183127881645
NA20520	0.395823183414018	1.13729275603118	1.13729275603118
NA20521	-1.32623102515557	-1.46907767365731	-1.46907767365731
NA20522	0.139226085325358	0.748926881441385	0.748926881441385
NA20524	-1.60977329987762	-1.8982257206378	-1.8982257206378
NA20525	-0.275800434106285	0.12077427021686	0.120774270216861
NA20527	-0.213227542763077	0.215479845038756	0.215479845038757
NA20528	-0.807048106770638	-0.683281849493409	-0.683281849493409
NA20529	-1.43324966420984	-1.6310529557759	-1.6310529557759
NA20530	-0.425168582365434	-0.105298011841756	-0.105298011841756
NA20531	-0.302660573729061	0.0801208033853718	0.0801208033853721
NA20532	-0.231105706998025	0.188420813814768	0.188420813814768
NA20533	-0.389092024127401	-0.0506952739438313	-0.0506952739438311
NA20534	-0.746624369424187	-0.591829070894836	-0.591829070894836
NA20535	-0.238234080873532	0.177631848642576	0.177631848642577
NA20536	-0.457516501587073	-0.154257364980393	-0.154257364980392
NA20538	-0.74729632252993	-0.592846088068994	-0.592846088068993
NA20539	0.642867509449299	1.51120028054257	1.51120028054257
NA20540	-0.325691932498435	0.0452622883901305	0.0452622883901308
NA20541	-0.63779713183143	-0.427116431423369	-0.427116431423368
NA20542	-0.577262960699959	-0.335496508637185	-0.335496508637185
NA20543	0.770986557007681	1.70511153802464	1.70511153802464
NA20544	-0.489035705933863	-0.201962438239974	-0.201962438239974
NA20581	-1.35816118449527	-1.51740473717488	-1.51740473717488
NA20582	-0.14558921928626	0.317852073129134	0.317852073129134
NA20585	-0.72818291632325	-0.563917488435016	-0.563917488435016
NA20586	-0.636077051325491	-0.424513048240044	-0.424513048240044
NA20587	-1.16001071116332	-1.21749923376441	-1.21749923376441
NA20588	-0.403530908712088	-0.0725488727631592	-0.0725488727631589
NA20589	-0.049231755555601	0.463691410182281	0.463691410182281
NA20752	0.082224014915907	0.662652877982677	0.662652877982678
NA20753	-0.303964186278106	0.0781477544635121	0.0781477544635123
NA20754	-0.333815353863911	0.0329672949285344	0.0329672949285346
NA20755	0.843875426295016	1.81543059338222	1.81543059338222
NA20756	0.307929782807806	1.00426398192825	1.00426398192825
NA20757	0.721800397260224	1.6306671031876	1.6306671031876
NA20758	-0.375804473800287	-0.0305842471926158	-0.0305842471926155
