"ensemble_id","gene_name","log2FoldChange","pvalue","padj"
"ENSG00000007306.15","CEACAM7",5.53443139767769,4.77675897765172e-08,5.11858385009248e-05
"ENSG00000007312.13","CD79B",-0.689041920245157,0.000693667764180982,0.035370638208122
"ENSG00000007314.12","SCN4A",0.0411974384350752,0.889642701873874,0.959488603453948
"ENSG00000007341.19","ST7L",0.131452025254407,0.142125328352404,0.447208193685936
"ENSG00000007350.17","TKTL1",-0.13429086745936,0.797283556977332,0.921888555964477
"ENSG00000007372.24","PAX6",-2.86366383532962,1.97064530435432e-06,0.000837962175529331
"ENSG00000007376.8","RPUSD1",-0.24077509936694,0.0555456324474203,0.289834816446035
"ENSG00000007384.15","RHBDF1",0.48711542964328,0.0114866657690876,0.140471939953494
"ENSG00000007392.17","LUC7L",0.0464262520760905,0.728601223590553,0.887144180828009
"ENSG00000007402.12","CACNA2D2",0.538827624932204,0.0647349167769006,0.310785606726952
"ENSG00000007516.14","BAIAP3",-0.0534170251084135,0.816826507411109,0.929957324897367
"ENSG00000007520.4","TSR3",-0.338047440524366,0.010603076651073,0.13493863202166
"ENSG00000007541.17","PIGQ",0.122219660930753,0.422857711744606,0.712628034721078
"ENSG00000007545.16","CRAMP1",0.180565073335838,0.105421713766998,0.38841181269483
"ENSG00000007866.22","TEAD3",0.14023923382319,0.184560948776936,0.500477749912989
"ENSG00000007908.16","SELE",-0.681449253899432,0.0877192909033025,0.357177183167
"ENSG00000007923.16","DNAJC11",-0.077659227143072,0.619995340074325,0.833495246551318
"ENSG00000007933.13","FMO3",-0.623736299630851,0.0970424151515971,0.373623061152074
"ENSG00000007944.15","MYLIP",0.51315075579877,0.0143608953287176,0.155651624690968
"ENSG00000007952.18","NOX1",0.0434976523673002,0.807813079852722,0.926391463877336
"ENSG00000007968.7","E2F2",0.0435591839334545,0.86895399004935,0.951542725829838
"ENSG00000008018.9","PSMB1",-0.366659589286335,0.0165062205052629,0.165585601874931
"ENSG00000008056.14","SYN1",0.300925854040262,0.452612609780399,0.733929058742101
"ENSG00000008083.14","JARID2",0.250808726781905,0.0544435450752122,0.286798853551526
"ENSG00000008086.13","CDKL5",0.483076007966552,0.00952184050888734,0.128192576763891
"ENSG00000008118.10","CAMK1G",0.323555856352494,0.396897924992891,0.694731449311367
"ENSG00000008128.23","CDK11A",-0.163570201089626,0.307288690334546,0.621951255007381
"ENSG00000008130.15","NADK",-0.170316204298525,0.168922369796941,0.481206014939415
"ENSG00000008196.13","TFAP2B",-1.4351778511339,0.174916367309671,NA
"ENSG00000008226.20","DLEC1",0.231648658309517,0.381903978512246,0.68485659252645
"ENSG00000008256.16","CYTH3",0.621180248204027,0.00131968052207959,0.0496529796432445
"ENSG00000008277.14","ADAM22",0.696197150475137,0.0359509576292768,0.238529983735404
"ENSG00000008282.9","SYPL1",0.169947717953091,0.120856575159948,0.41620089882502
"ENSG00000008283.16","CYB561",-0.00829116125468394,0.975186813149405,0.992375291071582
"ENSG00000008294.21","SPAG9",0.116615876805258,0.312503318809239,0.626746600346211
"ENSG00000008300.17","CELSR3",0.0526602668126231,0.852773851218514,0.945686910638439
"ENSG00000008311.15","AASS",-0.407591126758559,0.239129151030426,0.558892935522079
"ENSG00000008323.15","PLEKHG6",0.759337417269789,0.00960928779575175,0.128775993376885
"ENSG00000008324.12","SS18L2",-0.238055870571336,0.0977337011568694,0.375152331321303
"ENSG00000008382.16","MPND",-0.193459297543033,0.238634600348532,0.558370364987058
"ENSG00000008394.13","MGST1",-0.292596126299276,0.252757252331734,0.57207015126282
"ENSG00000008405.12","CRY1",0.132164503905637,0.357573258678418,0.663810259641917
"ENSG00000008438.5","PGLYRP1",0.431150399335767,0.200359715946199,0.518042315460162
"ENSG00000008441.18","NFIX",0.287551508670968,0.138063967080442,0.441727662205422
"ENSG00000008513.16","ST3GAL1",-0.167620034176381,0.477691499997214,0.75084371630867
"ENSG00000008516.17","MMP25",-0.59257114835784,0.023489330087514,0.196182938995168
"ENSG00000008517.18","IL32",-0.84056337067297,0.00464909100998129,0.0917844833005372
"ENSG00000008710.20","PKD1",0.442563787655897,0.0281992733563038,0.212797277166767
"ENSG00000008735.14","MAPK8IP2",-0.198561992226445,0.577561602251528,0.808628502284738
"ENSG00000008838.20","MED24",-0.0576491863687403,0.567222969489013,0.804092718177969
"ENSG00000008853.17","RHOBTB2",-0.0500811323914903,0.797749712550271,0.922021589897435
"ENSG00000008869.12","HEATR5B",0.187147013494732,0.0778407655729509,0.338469080560798
"ENSG00000008952.17","SEC62",0.0903622162522097,0.363115800261827,0.669534727624509
"ENSG00000008988.11","RPS20",-0.395265301954008,0.0450206664305826,0.265032692931368
"ENSG00000009307.16","CSDE1",0.117969819637106,0.171094061443646,0.48430249492961
"ENSG00000009335.18","UBE3C",0.106704868970978,0.362145264817695,0.668579602627213
"ENSG00000009413.16","REV3L",0.303248290125018,0.047401280923418,0.270464944548977
"ENSG00000009694.13","TENM1",0.0542362043103932,0.913125308439269,0.967768882856623
"ENSG00000009709.12","PAX7",-0.301229113569798,0.729882976926412,NA
"ENSG00000009724.17","MASP2",-0.618619875794054,0.0956364260468816,0.371395619060931
"ENSG00000009765.15","IYD",-0.306588865776425,0.408625900492832,0.702736475700856
"ENSG00000009780.16","FAM76A",-0.0552661525779422,0.625480747927777,0.835877669172764
"ENSG00000009790.15","TRAF3IP3",-0.272752757455635,0.231601330293952,0.551058534261007
"ENSG00000009830.12","POMT2",0.140490761386742,0.203195407820114,0.521996692515844
"ENSG00000009844.16","VTA1",0.08301036660364,0.466468413182229,0.743065229728308
"ENSG00000009950.16","MLXIPL",-0.200991924135989,0.422794365766667,0.712628034721078
"ENSG00000009954.11","BAZ1B",0.164725566406498,0.121246273511856,0.41680578233459
"ENSG00000010017.13","RANBP9",-0.0366725901684069,0.788392835065426,0.917912801884814
"ENSG00000010030.14","ETV7",-0.0490996337462533,0.882892326941472,0.957046842963229
"ENSG00000010072.16","SPRTN",0.0247350670585132,0.784613577994878,0.915940959600174
"ENSG00000010165.20","EEF1AKNMT",-0.114564998743637,0.266109740581498,0.584773709366116
"ENSG00000010219.13","DYRK4",-0.301489360591356,0.047642553494792,0.270887674470454
"ENSG00000010244.19","ZNF207",0.032258643107655,0.654232619645573,0.849682528941119
"ENSG00000010256.11","UQCRC1",-0.330240663989803,0.00876665362340684,0.123478022724596
"ENSG00000010270.14","STARD3NL",0.0427087532037868,0.748747856059369,0.897349515534727
"ENSG00000010278.15","CD9",0.233460722229607,0.303787239377782,0.618576556800838
"ENSG00000010282.15","HHATL",-1.5000146122168,0.00191673540359197,0.060682593491063
"ENSG00000010292.13","NCAPD2",0.4620881079647,0.0166476570850401,0.166157961109895
"ENSG00000010295.20","IFFO1",-0.00708870191575571,0.954042527914327,0.984098489744152
"ENSG00000010310.9","GIPR",0.461570335887835,0.234607725859672,0.554175678340071
"ENSG00000010318.21","PHF7",-0.289143035010061,0.0930458073792248,0.367478126770169
"ENSG00000010319.7","SEMA3G",0.674335333819814,0.00969776347225682,0.129572760926827
"ENSG00000010322.16","NISCH",0.112389217786721,0.20394373443346,0.522768031933591
"ENSG00000010327.10","STAB1",0.319234178098898,0.143448195283535,0.448876732093287
"ENSG00000010361.14","FUZ",0.223690093336789,0.337670445346888,0.646224714987697
"ENSG00000010379.16","SLC6A13",-0.446886603173113,0.261220267552383,0.580340676454813
"ENSG00000010404.18","IDS",0.205811680502005,0.338407329698964,0.646941693806147
"ENSG00000010438.17","PRSS3",0.489528720549895,0.399377848677635,0.696197196477347
"ENSG00000010539.12","ZNF200",-0.0360361203209846,0.734681588008536,0.890600708681871
"ENSG00000010610.10","CD4",0.16813313615448,0.478763705803526,0.75149595497875
"ENSG00000010626.15","LRRC23",-0.0183195434375268,0.917536271593224,0.969116521535231
"ENSG00000010671.16","BTK",-0.171742698569869,0.478861615817189,0.751503051133086
"ENSG00000010704.18","HFE",-0.0643961714657224,0.675723262566525,0.860811570480253
"ENSG00000010803.16","SCMH1",0.426135948877383,0.000576403230021737,0.0324989821237252
"ENSG00000010810.17","FYN",-0.285036018721853,0.114066974138205,0.403885599525194
"ENSG00000010818.10","HIVEP2",0.307897134760793,0.020553332009065,0.183932812904593
"ENSG00000010932.17","FMO1",1.94618016790052,3.68563245284813e-05,0.00653870250194361
"ENSG00000011007.12","ELOA",-0.260739398331887,0.00705275166104819,0.111204334460165
"ENSG00000011009.11","LYPLA2",-0.289668838431241,0.0063088758571424,0.105750322922983
"ENSG00000011021.23","CLCN6",0.0843063439563521,0.515365636050161,0.775198672917781
"ENSG00000011028.14","MRC2",0.506298701186239,0.0932777429128147,0.367851826128573
"ENSG00000011083.9","SLC6A7",0.117955669271731,0.806929606050586,0.926012560678938
"ENSG00000011105.14","TSPAN9",-0.0361915967316358,0.817610728813626,0.930457681146484
"ENSG00000011114.15","BTBD7",0.429240827529658,0.000655234447234148,0.0346214509012931
"ENSG00000011132.12","APBA3",-0.0275463564840598,0.770368821101567,0.909342186222686
"ENSG00000011143.19","MKS1",-0.133694180252513,0.215255937474927,0.535089777263955
"ENSG00000011198.10","ABHD5",-0.126494564186652,0.271692389533914,0.590256634372915
"ENSG00000011201.12","ANOS1",1.43871008314221,2.87866119809327e-05,0.00579822968689628
"ENSG00000011243.18","AKAP8L",-0.138920221541034,0.152052737773786,0.460941585631092
"ENSG00000011258.16","MBTD1",0.224814527576464,0.0801887481154306,0.343921134277411
"ENSG00000011260.14","UTP18",-0.100778937387422,0.407019352324533,0.701676013027119
"ENSG00000011275.19","RNF216",0.0727170386108203,0.42933582429105,0.717297501982907
"ENSG00000011295.16","TTC19",0.197195006269781,0.190848644518918,0.508473284029676
"ENSG00000011304.22","PTBP1",0.0292374981571912,0.664978973539477,0.855132571147707
"ENSG00000011332.19","DPF1",0.0367918849655064,0.89333960636317,0.960585781126733
"ENSG00000011347.10","SYT7",0.431375641954064,0.231955168753528,0.551495218825475
"ENSG00000011376.12","LARS2",0.0867309589274657,0.466103155965041,0.742932657911199
"ENSG00000011405.13","PIK3C2A",0.38883702885577,0.00311657513712066,0.0750134154073005
"ENSG00000011422.12","PLAUR",-0.342716844514186,0.235303638120664,0.554841049345522
"ENSG00000011426.11","ANLN",0.531013441222098,0.0583818042476352,0.295371133897998
"ENSG00000011451.21","WIZ",-0.130926899350009,0.270821288034083,0.589486228300324
"ENSG00000011454.18","RABGAP1",0.394776707547022,9.3110602498121e-05,0.0113379087741917
"ENSG00000011465.18","DCN",0.315000263825403,0.464970111850476,0.742705436057148
"ENSG00000011478.13","QPCTL",-0.0901725934301113,0.577766532742726,0.808830876131108
"ENSG00000011485.15","PPP5C",-0.0377083187366201,0.725175407688933,0.885694827194368
"ENSG00000011523.14","CEP68",0.352791033281048,0.00558964718786342,0.100026261357334
"ENSG00000011566.15","MAP4K3",0.578519247233749,0.000108262882944521,0.0123942494495759
"ENSG00000011590.14","ZBTB32",-0.0341820645412737,0.895595899306885,0.961599543290578
"ENSG00000011600.12","TYROBP",-0.102299034530742,0.657508359561578,0.851534515073489
"ENSG00000011638.11","TMEM159",0.918016993769284,0.0024459420600934,0.0679713089707906
"ENSG00000011677.13","GABRA3",0.87904397866505,0.25618884959095,0.575240101748637
"ENSG00000012048.23","BRCA1",0.2464009494785,0.196158209046204,0.514025458489558
"ENSG00000012061.16","ERCC1",-0.208035898113369,0.141073601602167,0.445860790895024
"ENSG00000012124.17","CD22",-0.00286522091755155,0.992721056851342,0.998011197958142
"ENSG00000012171.20","SEMA3B",0.375687955336426,0.245545370140914,0.564824284879866
"ENSG00000012174.12","MBTPS2",0.0686601236007574,0.579605121224314,0.810148942369535
"ENSG00000012211.13","PRICKLE3",0.0427075147864944,0.719462273486178,0.882289213076484
"ENSG00000012223.13","LTF",-0.770712412647001,0.0587242021184733,0.295874111444758
"ENSG00000012232.9","EXTL3",0.120427107597269,0.421068894931696,0.711752670426488
"ENSG00000012504.15","NR1H4",0.109440567025014,0.569901182199703,0.805084397278234
"ENSG00000012660.14","ELOVL5",-0.194892366208206,0.281406532477584,0.59774225036668
"ENSG00000012779.11","ALOX5",-0.0174343134810772,0.955643107619496,0.984643200385334
"ENSG00000012817.16","KDM5D",-0.101113422214589,0.868151616390827,0.951262353999004
"ENSG00000012822.16","CALCOCO1",-0.0142869140215975,0.899818782298283,0.963513662893201
"ENSG00000012963.15","UBR7",0.138821569501671,0.130774467903574,0.430965336532026
"ENSG00000012983.11","MAP4K5",0.271723866153442,0.0239072343309777,0.197183159018646
"ENSG00000013016.16","EHD3",0.0332891569838542,0.881079690326077,0.956177590607465
"ENSG00000013275.8","PSMC4",-0.384427301820239,0.000631432171546001,0.0338232276201055
"ENSG00000013288.9","MAN2B2",-0.0662535733187496,0.59845432611371,0.821216676139716
