ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0010605,negative regulation of macromolecule metabolic process,9/23,28/132,0.321428571428571,1.84472049689441,2.30442031531814,0.0251931054576417,0.152958140278539,0.120962161448933,WFS1/TLE1/HMGA2/HLA-DRB1/TCF7L2/IGF2BP2/ZBTB46/JAZF1/GATAD2A,9
GO:0009889,regulation of biosynthetic process,12/23,43/132,0.27906976744186,1.60161779575329,2.19859995864781,0.0269966978846523,0.152981288013029,0.120980467110806,WFS1/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ZBTB46/JAZF1/GATAD2A,12
GO:0010468,regulation of gene expression,12/23,43/132,0.27906976744186,1.60161779575329,2.19859995864781,0.0269966978846523,0.152981288013029,0.120980467110806,WFS1/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ZBTB46/JAZF1/GATAD2A,12
GO:0010556,regulation of macromolecule biosynthetic process,12/23,43/132,0.27906976744186,1.60161779575329,2.19859995864781,0.0269966978846523,0.152981288013029,0.120980467110806,WFS1/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ZBTB46/JAZF1/GATAD2A,12
GO:0048522,positive regulation of cellular process,15/23,60/132,0.25,1.43478260869565,2.08673767854928,0.031139395499576,0.172620562008519,0.136511572728697,WFS1/HLA-DRB5/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/TCF7L2/HNF1A/IGF2BP2/HLA-DQA1/KCNQ1/ARAP1/GATAD2A,15
GO:0051239,regulation of multicellular organismal process,11/23,39/132,0.282051282051282,1.61872909698997,2.10657868806979,0.0340377702802239,0.184673008967172,0.146042873463738,HLA-DRB5/HMGA2/HLA-DRB1/ZMIZ1/HLA-DQB1/TCF7L2/ANKH/IGF2BP2/HLA-DQA1/KCNQ1/ARAP1,11
GO:0042592,homeostatic process,7/23,21/132,0.333333333333333,1.91304347826087,2.08797807283698,0.0433614906294964,0.2303579189692,0.18217135573596,WFS1/HLA-DRB1/TCF7L2/HNF1A/KCNQ1/ARAP1/GCKR,7
GO:0060255,regulation of macromolecule metabolic process,13/23,51/132,0.254901960784314,1.46291560102302,1.93121538669617,0.0455617996435242,0.235314708137092,0.186091277425012,WFS1/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ZBTB46/ARAP1/JAZF1/GATAD2A,13
GO:0030155,regulation of cell adhesion,6/23,17/132,0.352941176470588,2.02557544757033,2.07314401665364,0.0480310918663758,0.235314708137092,0.186091277425012,HLA-DRB5/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/HLA-DQA1,6
GO:0042110,T cell activation,6/23,17/132,0.352941176470588,2.02557544757033,2.07314401665364,0.0480310918663758,0.235314708137092,0.186091277425012,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1/ZBTB46,6
GO:1902531,regulation of intracellular signal transduction,6/23,17/132,0.352941176470588,2.02557544757033,2.07314401665364,0.0480310918663758,0.235314708137092,0.186091277425012,WFS1/TLE1/HMGA2/NFAT5/TCF7L2/ARAP1,6
GO:0002694,regulation of leukocyte activation,5/23,13/132,0.384615384615385,2.20735785953177,2.09807266673394,0.0507541527354512,0.235314708137092,0.186091277425012,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1,5
GO:0050865,regulation of cell activation,5/23,13/132,0.384615384615385,2.20735785953177,2.09807266673394,0.0507541527354512,0.235314708137092,0.186091277425012,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1,5
GO:0051249,regulation of lymphocyte activation,5/23,13/132,0.384615384615385,2.20735785953177,2.09807266673394,0.0507541527354512,0.235314708137092,0.186091277425012,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1,5
GO:0009058,biosynthetic process,16/23,69/132,0.231884057971015,1.33081285444234,1.82021615335929,0.0539956743041739,0.245873159777935,0.194441098687905,WFS1/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/RBM6/TCF7L2/HNF1A/STARD10/IGF2BP2/ZBTB46/CDKAL1/JAZF1/PABPC4/GATAD2A,16
GO:0009891,positive regulation of biosynthetic process,8/23,27/132,0.296296296296296,1.70048309178744,1.86754556289519,0.0605481610150437,0.261691204387053,0.206950304555146,TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/GATAD2A,8
GO:0010557,positive regulation of macromolecule biosynthetic process,8/23,27/132,0.296296296296296,1.70048309178744,1.86754556289519,0.0605481610150437,0.261691204387053,0.206950304555146,TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/GATAD2A,8
GO:0065008,regulation of biological quality,8/23,27/132,0.296296296296296,1.70048309178744,1.86754556289519,0.0605481610150437,0.261691204387053,0.206950304555146,WFS1/HLA-DRB1/TCF7L2/HNF1A/IGF2BP2/KCNQ1/ARAP1/PABPC4,8
GO:0048731,system development,9/23,32/132,0.28125,1.61413043478261,1.82650946258503,0.0625080332036815,0.262844569094116,0.207862406962061,WFS1/HMGA2/ZMIZ1/TCF7L2/ANKH/HNF1A/IGF2BP2/ZBTB46/KCNQ1,9
GO:0007155,cell adhesion,6/23,18/132,0.333333333333333,1.91304347826087,1.90748706875648,0.0633865349200046,0.262844569094116,0.207862406962061,HLA-DRB5/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/HLA-DQA1,6
GO:0032502,developmental process,13/23,53/132,0.245283018867925,1.40771123872026,1.75575287864489,0.0642114111837584,0.262844569094116,0.207862406962061,WFS1/TLE1/HMGA2/HLA-DRB1/ZMIZ1/TCF7L2/ANKH/HNF1A/IGF2BP2/ZBTB46/KCNQ1/ARAP1/GATAD2A,13
GO:0048856,anatomical structure development,12/23,48/132,0.25,1.43478260869565,1.72798296401865,0.0688996175608224,0.262844569094116,0.207862406962061,WFS1/TLE1/HMGA2/HLA-DRB1/ZMIZ1/TCF7L2/ANKH/HNF1A/IGF2BP2/ZBTB46/KCNQ1/ARAP1,12
GO:0002250,adaptive immune response,5/23,14/132,0.357142857142857,2.04968944099379,1.90094766135759,0.0694656272213479,0.262844569094116,0.207862406962061,HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DQA1/ZBTB46,5
GO:0071705,nitrogen compound transport,5/23,14/132,0.357142857142857,2.04968944099379,1.90094766135759,0.0694656272213479,0.262844569094116,0.207862406962061,HLA-DRB1/TCF7L2/ANKH/HNF1A/IGF2BP2,5
GO:0035556,intracellular signal transduction,7/23,23/132,0.304347826086957,1.74669187145558,1.80334329525032,0.0708641259218398,0.262844569094116,0.207862406962061,WFS1/TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/ARAP1,7
GO:0019882,antigen processing and presentation,4/23,10/132,0.4,2.29565217391304,1.95027040104182,0.0720337952832276,0.262844569094116,0.207862406962061,HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DQA1,4
GO:0048002,antigen processing and presentation of peptide antigen,4/23,10/132,0.4,2.29565217391304,1.95027040104182,0.0720337952832276,0.262844569094116,0.207862406962061,HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DQA1,4
GO:0055082,intracellular chemical homeostasis,4/23,10/132,0.4,2.29565217391304,1.95027040104182,0.0720337952832276,0.262844569094116,0.207862406962061,WFS1/HLA-DRB1/KCNQ1/GCKR,4
GO:0048518,positive regulation of biological process,15/23,65/132,0.230769230769231,1.32441471571906,1.67998784591671,0.072153411123875,0.262844569094116,0.207862406962061,WFS1/HLA-DRB5/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/TCF7L2/HNF1A/IGF2BP2/HLA-DQA1/KCNQ1/ARAP1/GATAD2A,15
GO:0009893,positive regulation of metabolic process,10/23,38/132,0.263157894736842,1.51029748283753,1.70583733122813,0.0749956568686206,0.265609618076365,0.210049059472322,WFS1/TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ARAP1/GATAD2A,10
GO:0010604,positive regulation of macromolecule metabolic process,10/23,38/132,0.263157894736842,1.51029748283753,1.70583733122813,0.0749956568686206,0.265609618076365,0.210049059472322,WFS1/TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/IGF2BP2/ARAP1/GATAD2A,10
GO:0065007,biological regulation,20/23,97/132,0.206185567010309,1.18332586284178,1.60458193909377,0.0837343904329755,0.288931498265924,0.228492439024695,WFS1/HLA-DRB5/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/TCF7L2/ANKH/HNF1A/IGF2BP2/HLA-DQA1/ZBTB46/KCNQ1/ARAP1/JAZF1/GCKR/PABPC4/GATAD2A,20
GO:0032501,multicellular organismal process,15/23,66/132,0.227272727272727,1.30434782608696,1.60013461739237,0.0838467877320722,0.288931498265924,0.228492439024695,WFS1/HLA-DRB5/HMGA2/HLA-DRB1/ZMIZ1/HLA-DQB1/TCF7L2/ANKH/HNF1A/IGF2BP2/HLA-DQA1/ZBTB46/KCNQ1/ARAP1/PABPC4,15
GO:0007275,multicellular organism development,10/23,39/132,0.256410256410256,1.47157190635452,1.605554567664,0.0891190660370334,0.303004824525913,0.239621888951873,WFS1/HMGA2/HLA-DRB1/ZMIZ1/TCF7L2/ANKH/HNF1A/IGF2BP2/ZBTB46/KCNQ1,10
GO:0048523,negative regulation of cellular process,12/23,50/132,0.24,1.37739130434783,1.54937406490338,0.0946922145088749,0.303436824371978,0.239963522519269,WFS1/TLE1/HMGA2/HLA-DRB1/TCF7L2/IGF2BP2/ZBTB46/KCNQ1/ARAP1/JAZF1/GCKR/GATAD2A,12
GO:0009914,hormone transport,4/23,11/132,0.363636363636364,2.08695652173913,1.72306692855499,0.099755609409124,0.303436824371978,0.239963522519269,HLA-DRB1/TCF7L2/HNF1A/KCNQ1,4
GO:0009968,negative regulation of signal transduction,4/23,11/132,0.363636363636364,2.08695652173913,1.72306692855499,0.099755609409124,0.303436824371978,0.239963522519269,WFS1/TLE1/HMGA2/TCF7L2,4
GO:0043069,negative regulation of programmed cell death,4/23,11/132,0.363636363636364,2.08695652173913,1.72306692855499,0.099755609409124,0.303436824371978,0.239963522519269,WFS1/TLE1/HMGA2/TCF7L2,4
GO:0046879,hormone secretion,4/23,11/132,0.363636363636364,2.08695652173913,1.72306692855499,0.099755609409124,0.303436824371978,0.239963522519269,HLA-DRB1/TCF7L2/HNF1A/KCNQ1,4
GO:0065009,regulation of molecular function,4/23,11/132,0.363636363636364,2.08695652173913,1.72306692855499,0.099755609409124,0.303436824371978,0.239963522519269,HMGA2/KCNQ1/ARAP1/GCKR,4
GO:0001775,cell activation,6/23,20/132,0.3,1.72173913043478,1.60351325917552,0.102335556454863,0.303436824371978,0.239963522519269,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1/ZBTB46,6
GO:0045321,leukocyte activation,6/23,20/132,0.3,1.72173913043478,1.60351325917552,0.102335556454863,0.303436824371978,0.239963522519269,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1/ZBTB46,6
GO:0045893,positive regulation of DNA-templated transcription,6/23,20/132,0.3,1.72173913043478,1.60351325917552,0.102335556454863,0.303436824371978,0.239963522519269,HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/GATAD2A,6
GO:0046649,lymphocyte activation,6/23,20/132,0.3,1.72173913043478,1.60351325917552,0.102335556454863,0.303436824371978,0.239963522519269,HLA-DRB5/HLA-DRB1/ZMIZ1/HLA-DQB1/HLA-DQA1/ZBTB46,6
GO:1902680,positive regulation of RNA biosynthetic process,6/23,20/132,0.3,1.72173913043478,1.60351325917552,0.102335556454863,0.303436824371978,0.239963522519269,HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/GATAD2A,6
GO:0048583,regulation of response to stimulus,11/23,46/132,0.239130434782609,1.37240075614367,1.43194573812264,0.116689138716654,0.336030201546057,0.265738975494295,WFS1/HLA-DRB5/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/TCF7L2/HLA-DQA1/ARAP1,11
GO:0048585,negative regulation of response to stimulus,5/23,16/132,0.3125,1.79347826086957,1.54936002429288,0.117281129167055,0.336030201546057,0.265738975494295,WFS1/TLE1/HMGA2/HLA-DRB1/TCF7L2,5
GO:0051049,regulation of transport,5/23,16/132,0.3125,1.79347826086957,1.54936002429288,0.117281129167055,0.336030201546057,0.265738975494295,WFS1/HLA-DRB1/TCF7L2/KCNQ1/ARAP1,5
GO:0006810,transport,10/23,41/132,0.24390243902439,1.39978791092259,1.41087067435588,0.122412560644596,0.346835588493023,0.274284077821094,WFS1/HLA-DRB1/TCF7L2/ANKH/HNF1A/STARD10/IGF2BP2/KCNQ1/ARAP1/GCKR,10
GO:0009725,response to hormone,4/23,12/132,0.333333333333333,1.91304347826087,1.51802098615259,0.131887712145959,0.369575457112301,0.292267191725616,HMGA2/ZMIZ1/TCF7L2/KCNQ1,4
GO:0050789,regulation of biological process,19/23,94/132,0.202127659574468,1.16003700277521,1.3233625932846,0.140164185769138,0.383387954633059,0.303190373401833,WFS1/HLA-DRB5/TLE1/HMGA2/HLA-DRB1/NFAT5/ZMIZ1/HLA-DQB1/TCF7L2/ANKH/HNF1A/IGF2BP2/HLA-DQA1/ZBTB46/KCNQ1/ARAP1/JAZF1/GCKR/GATAD2A,19
GO:0051234,establishment of localization,10/23,42/132,0.238095238095238,1.36645962732919,1.31618168429429,0.141630843549126,0.383387954633059,0.303190373401833,WFS1/HLA-DRB1/TCF7L2/ANKH/HNF1A/STARD10/IGF2BP2/KCNQ1/ARAP1/GCKR,10
GO:0048519,negative regulation of biological process,12/23,53/132,0.226415094339623,1.2994257588187,1.28943621872311,0.144686875397655,0.383387954633059,0.303190373401833,WFS1/TLE1/HMGA2/HLA-DRB1/TCF7L2/IGF2BP2/ZBTB46/KCNQ1/ARAP1/JAZF1/GCKR/GATAD2A,12
GO:0032879,regulation of localization,5/23,17/132,0.294117647058824,1.68797953964194,1.39071256977513,0.146135311375672,0.383387954633059,0.303190373401833,WFS1/HLA-DRB1/TCF7L2/KCNQ1/ARAP1,5
GO:0045944,positive regulation of transcription by RNA polymerase II,5/23,17/132,0.294117647058824,1.68797953964194,1.39071256977513,0.146135311375672,0.383387954633059,0.303190373401833,HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A,5
GO:0044238,primary metabolic process,17/23,82/132,0.207317073170732,1.1898197242842,1.27805510422906,0.1473879064559,0.383387954633059,0.303190373401833,WFS1/TLE1/HMGA2/NFAT5/ZMIZ1/RBM6/TCF7L2/HNF1A/STARD10/IGF2BP2/ZBTB46/KCNQ1/CDKAL1/JAZF1/GCKR/PABPC4/GATAD2A,17
GO:0051254,positive regulation of RNA metabolic process,6/23,22/132,0.272727272727273,1.56521739130435,1.32897506026627,0.152144733672234,0.383387954633059,0.303190373401833,HMGA2/NFAT5/ZMIZ1/TCF7L2/HNF1A/GATAD2A,6
GO:0070887,cellular response to chemical stimulus,6/23,22/132,0.272727272727273,1.56521739130435,1.32897506026627,0.152144733672234,0.383387954633059,0.303190373401833,HMGA2/HLA-DRB1/NFAT5/ZMIZ1/TCF7L2/KCNQ1,6
GO:0009966,regulation of signal transduction,7/23,27/132,0.259259259259259,1.48792270531401,1.30084208174078,0.153355181853224,0.383387954633059,0.303190373401833,WFS1/TLE1/HMGA2/NFAT5/ZMIZ1/TCF7L2/ARAP1,7
GO:0022607,cellular component assembly,7/23,27/132,0.259259259259259,1.48792270531401,1.30084208174078,0.153355181853224,0.383387954633059,0.303190373401833,HLA-DRB5/HMGA2/HLA-DRB1/HLA-DQB1/HLA-DQA1/KCNQ1/ARAP1,7
